sim.id,method,component,x
1,lrvb,122,-0.000616609880963754
1,lrvb,123,0.000561449445055771
1,lrvb,124,-0.00144999473752661
1,lrvb,125,0.0011788973941012
1,lrvb,126,0.00189904735192519
1,lrvb,127,-0.00309080234525495
1,lrvb,128,-0.00689037935394965
1,lrvb,129,-0.000100205992065613
1,lrvb,130,-0.0029369317545748
1,lrvb,131,-0.00249227355638576
1,lrvb,132,0.000277386311940764
1,lrvb,133,0.000376568060432798
1,lrvb,134,-0.00291724992767692
1,lrvb,135,0.000399954618141251
1,lrvb,136,-0.00304462051769282
1,lrvb,137,0.000294055039761242
1,lrvb,138,0.00125897223038495
1,lrvb,139,0.00110190468906275
1,lrvb,140,0.000682981670335588
1,lrvb,141,0.00126043960834078
1,lrvb,142,-0.00351591590126809
1,lrvb,143,-0.00122750580946654
1,lrvb,144,-0.00103019646170441
1,lrvb,145,0.00020050207146107
1,lrvb,146,0.000265795356151566
1,lrvb,147,0.000298210784017758
1,lrvb,148,-0.00389383587069435
1,lrvb,149,-0.00159889980059663
1,lrvb,150,0.00435084657943558
1,lrvb,151,-0.000468141346971429
1,lrvb,152,0.000817007106369453
1,lrvb,153,0.000642897752419595
1,lrvb,154,1.88321294243046e-05
1,lrvb,155,0.00201770320190365
1,lrvb,156,0.000651050014111083
1,lrvb,157,0.000542774450647225
1,lrvb,158,-0.00324964160343532
1,lrvb,159,-0.00141274175792889
1,lrvb,160,-0.000792031353353693
1,lrvb,161,0.000854693227364678
1,lrvb,162,-0.00228683128586654
1,lrvb,163,0.00109434877597831
1,lrvb,164,0.000437841113327787
1,lrvb,165,0.000928441330967934
1,lrvb,166,-0.00263061607264503
1,lrvb,167,-0.0013062881654528
1,lrvb,168,0.000930760887746066
1,lrvb,169,-0.00235631302522781
1,lrvb,170,-0.000645881379394194
1,lrvb,171,-0.00255538855678969
1,lrvb,172,-0.000856144752465092
1,lrvb,173,4.68273828583104e-05
1,lrvb,174,-1.09937962368033e-05
1,lrvb,175,-0.00681738675239601
1,lrvb,176,0.00128628176823745
1,lrvb,177,0.000283277559977544
1,lrvb,178,0.00233297189550382
1,lrvb,179,-0.00220371566404111
1,lrvb,180,0.00284520296131846
1,lrvb,181,-0.00187719447833145
1,lrvb,182,0.0014928947245333
1,lrvb,183,0.00187758805782259
1,lrvb,184,-0.0008851748071171
1,lrvb,185,0.0015578853479575
1,lrvb,186,0.00022896047660214
1,lrvb,187,0.000413300247728977
1,lrvb,188,0.00116749907426787
1,lrvb,189,-0.0040189326812218
1,lrvb,190,-0.00325224103659447
1,lrvb,191,2.36978341797011e-05
1,lrvb,192,-0.0016291597685946
1,lrvb,193,0.000840578883337302
1,lrvb,194,0.000375678017236428
1,lrvb,195,0.00198576709805522
1,lrvb,196,-0.00042304275459951
1,lrvb,197,0.00221741334780245
1,lrvb,198,-0.000989601441278191
1,lrvb,199,-0.00112440926974484
1,lrvb,200,-0.00326942435900901
1,lrvb,201,-0.000406181253855486
1,lrvb,202,-0.00110420810066413
1,lrvb,203,-0.0015671592540491
1,lrvb,204,-0.00160520314817385
1,lrvb,205,0.00219676761020686
1,lrvb,206,0.000437617935894404
1,lrvb,207,0.00177352842773403
1,lrvb,208,-0.000640912325438143
1,lrvb,209,0.00106770672805286
1,lrvb,210,0.000472448267571602
1,lrvb,211,-0.000355991306365262
1,lrvb,212,-0.000668584268894033
1,lrvb,213,0.000345160850188038
1,lrvb,214,0.00149559107180579
1,lrvb,215,-0.00351257293725902
1,lrvb,216,-0.000282789094315813
1,lrvb,217,0.000684906047443894
1,lrvb,218,0.000797607022630118
1,lrvb,219,-1.60029115756192e-05
1,lrvb,220,0.00128265394745987
1,lrvb,221,-0.000554613774216083
1,lrvb,222,-0.000101885599274318
1,lrvb,223,-0.00088952159757357
1,lrvb,224,0.0010029390637973
1,lrvb,225,-0.00554013024239458
1,lrvb,226,-0.000664868684393206
1,lrvb,227,-0.00167480800865769
1,lrvb,228,0.00110912920363609
1,lrvb,229,0.00171807799862968
1,lrvb,230,0.000424924389497715
1,lrvb,231,-0.00132823965847587
1,lrvb,232,0.000530165772177495
1,lrvb,233,1.48976321520174e-05
1,lrvb,234,-0.00321174227091084
1,lrvb,235,-0.00442502443963148
1,lrvb,236,-0.00124069589138192
1,lrvb,237,0.000160686438456256
1,lrvb,238,0.00102187489059965
1,lrvb,239,0.000251645615444172
1,lrvb,240,-0.00113706233001099
1,lrvb,241,0.000588321450274854
1,lrvb,242,-0.000889866898805729
1,lrvb,243,-0.000393618167855184
1,lrvb,244,-0.00546124197768202
1,lrvb,245,-0.000136428454924858
1,lrvb,246,-0.00467833155084255
1,lrvb,247,-0.000192802732485977
1,lrvb,248,-0.00146567783601733
1,lrvb,249,-6.75926005356985e-05
1,lrvb,250,-0.000500924263830005
1,lrvb,251,0.000907476606948797
1,lrvb,252,-0.00018579426136797
1,lrvb,253,-0.000209556038959461
1,lrvb,254,0.00182996412748227
1,lrvb,255,-0.000155824106751143
1,lrvb,256,-0.00231355994835108
1,lrvb,257,0.0011608024090619
1,lrvb,258,0.00164220957190452
1,lrvb,259,-0.000343668801132808
1,lrvb,260,4.49898721904318e-05
1,lrvb,261,-0.000477942351803001
1,lrvb,262,0.000781041831528835
1,lrvb,263,0.00330593585441425
1,lrvb,264,-0.00196442496326057
1,lrvb,265,0.000612475927897203
1,lrvb,266,-0.00343280741510024
1,lrvb,267,0.000975367420057948
1,lrvb,268,0.000601825611671824
1,lrvb,269,-0.00166992193115692
1,lrvb,270,-0.00681112449299175
1,lrvb,271,-0.000406269753744994
1,lrvb,272,0.00151148779926777
1,lrvb,273,-0.00414576675465143
1,lrvb,274,0.000130825810169263
1,lrvb,275,-0.00115146479123543
1,lrvb,276,0.000406724953602453
1,lrvb,277,-0.00352385981274621
1,lrvb,278,0.00151929466996692
1,lrvb,279,-0.000225889151234088
1,lrvb,280,0.000878953129527881
1,lrvb,281,-0.000968332853104833
1,lrvb,282,0.00100926410126963
1,lrvb,283,0.00107575216752208
1,lrvb,284,0.00222195593099939
1,lrvb,285,0.00163128325393478
1,lrvb,286,0.00306001586064904
1,lrvb,287,0.000575798984436419
1,lrvb,288,-0.000621095671141357
1,lrvb,289,-0.00309428635013454
1,lrvb,290,0.00193019396955643
1,lrvb,291,0.000845318456242254
1,lrvb,292,-0.000332470950511971
1,lrvb,293,-0.00338087888448151
1,lrvb,294,-0.00450544367081394
1,lrvb,295,0.000950578166004667
1,lrvb,296,0.000598615916897381
1,lrvb,297,0.000950317234556638
1,lrvb,298,0.00275499498913983
1,lrvb,299,0.000738069593787929
1,lrvb,300,7.3488713299403e-05
1,lrvb,301,-0.000806658601378569
1,lrvb,302,-0.00354941918104905
1,lrvb,303,-5.45277929155846e-05
1,lrvb,304,-0.00120723751572985
1,lrvb,305,-0.00171736587074833
1,lrvb,306,-0.00138982068028451
1,lrvb,307,-0.00230679297704004
1,lrvb,308,-0.000758670507641427
1,lrvb,309,-0.00238362389275218
1,lrvb,310,-0.000173399412366627
1,lrvb,311,-0.00415555015907749
1,lrvb,312,-0.00260050825505771
1,lrvb,313,0.00322594156094781
1,lrvb,314,0.000639282717317791
1,lrvb,315,0.00126331497507002
1,lrvb,316,-0.00253357216716426
1,lrvb,317,-0.000461925297860305
1,lrvb,318,-0.00131027726730868
1,lrvb,319,-0.00410576265147516
1,lrvb,320,-0.000244896489809715
1,lrvb,321,-0.000697814400803573
1,lrvb,322,0.00169024685474232
1,lrvb,323,0.000431609426942811
1,lrvb,324,0.00113317927679638
1,lrvb,325,0.000144743174152071
1,lrvb,326,0.00103454584471736
1,lrvb,327,8.00720750994728e-05
1,lrvb,328,-0.00333460409355098
1,lrvb,329,0.0015183455379545
1,lrvb,330,0.00126049606964116
1,lrvb,331,0.000443841910415342
1,lrvb,332,-0.00156613461657717
1,lrvb,333,-0.0016459545101041
1,lrvb,334,0.0015852180097053
1,lrvb,335,0.00159481153742126
1,lrvb,336,-0.00116971808267744
1,lrvb,337,0.00135764166582759
1,lrvb,338,0.00290928137109712
1,lrvb,339,0.000763954237798311
1,lrvb,340,0.000531178318715547
1,lrvb,341,-7.55626225867928e-05
1,lrvb,342,0.000112174268661919
1,lrvb,343,0.000811223178288682
1,lrvb,344,-0.00265845044023787
1,lrvb,345,-0.00131063261764832
1,lrvb,346,-0.000724678793875115
1,lrvb,347,-0.00651762390211596
1,lrvb,348,0.00141191239489095
1,lrvb,349,-0.00401890358199184
1,lrvb,350,-0.00193645561164588
1,lrvb,351,0.000197602738575097
1,lrvb,352,0.00209918586561653
1,lrvb,353,-0.00172110320617713
1,lrvb,354,-0.000264384200665947
1,lrvb,355,0.000797746037211927
1,lrvb,356,-0.00437055599208035
1,lrvb,357,-0.00136519459865603
1,lrvb,358,-0.0016943491366916
1,lrvb,359,0.000811216079062578
1,lrvb,360,-0.00377383366096348
1,lrvb,361,-0.00176836310203935
1,lrvb,362,-0.000160091784572934
1,lrvb,363,0.00200439688888789
1,lrvb,364,-0.00148811408425108
1,lrvb,365,-0.00359934835236605
1,lrvb,366,0.00152426630502301
1,lrvb,367,-0.00196007357033133
1,lrvb,368,0.00167251631093109
1,lrvb,369,-0.00259837475058459
1,lrvb,370,-0.00542406221357481
1,lrvb,371,0.000648731530888352
1,lrvb,372,0.00018339626004957
1,lrvb,373,0.000160216356828472
1,lrvb,374,-0.00898742679070724
1,lrvb,375,8.75187416591181e-05
1,lrvb,376,0.000184726181636866
1,lrvb,377,0.000150496870465552
1,lrvb,378,-0.00320935424501156
1,lrvb,379,0.000649608130199492
1,lrvb,380,-0.000479869968195127
1,lrvb,381,-0.00102560691324307
1,lrvb,382,0.000863804980272524
1,lrvb,383,-0.00209444377972301
1,lrvb,384,0.000989627433552549
1,lrvb,385,0.00144948976968755
1,lrvb,386,-0.00352041131537559
1,lrvb,387,0.00261799674642939
1,lrvb,388,-0.00161879186870681
1,lrvb,389,0.0025168737141844
1,lrvb,390,-0.000336669332186383
1,lrvb,391,-3.09987325653086e-05
1,lrvb,392,-0.00483946806998238
1,lrvb,393,-0.00180444647762258
1,lrvb,394,0.000256535329515259
1,lrvb,395,-0.00459314136521272
1,lrvb,396,0.00163023265738682
1,lrvb,397,-0.00144888468824317
1,lrvb,398,0.0013501197466846
1,lrvb,399,0.000321203746204117
1,lrvb,400,0.00101465544865561
1,lrvb,401,-0.000246941649611497
1,lrvb,402,0.00132701137086345
1,lrvb,403,0.00190460182180103
1,lrvb,404,0.00190551674614009
1,lrvb,405,0.000952681822272565
1,lrvb,406,0.00171858685327186
1,lrvb,407,-0.00246349437005907
1,lrvb,408,0.000384919602731838
1,lrvb,409,-0.0053177766192337
1,lrvb,410,0.00455300742321744
1,lrvb,411,-0.00414321597307875
1,lrvb,412,0.000461575646128481
1,lrvb,413,-0.0014464537531223
1,lrvb,414,-0.00645700214889984
1,lrvb,415,0.00211852058587667
1,lrvb,416,-0.00151713898513839
1,lrvb,417,-9.08685239486492e-05
1,lrvb,418,-0.00519074459422097
1,lrvb,419,0.000358388243456753
1,lrvb,420,0.000225256903724387
1,lrvb,421,-0.000332293429991694
1,lrvb,422,-0.00906297308006536
1,lrvb,423,-0.000549220760539091
1,lrvb,424,-0.0011351398504774
1,lrvb,425,-0.00189710348939131
1,lrvb,426,0.00122748429407417
1,lrvb,427,-0.00552663238123426
1,lrvb,428,-0.000602270192344163
1,lrvb,429,-0.00270016872340132
1,lrvb,430,-0.00117352862496696
1,lrvb,431,-0.00115317889767433
1,lrvb,432,0.00122694641721745
1,lrvb,433,-0.000418082020032266
1,lrvb,434,0.000916453671841765
1,lrvb,435,-0.00189176316413647
1,lrvb,436,0.00109745180517061
1,lrvb,437,0.000838196354747268
1,lrvb,438,-0.00249758344008979
1,lrvb,439,-0.00422406185459193
1,lrvb,440,0.000972929725716928
1,lrvb,441,-0.000976786730362931
1,lrvb,442,-0.00273423559645623
1,lrvb,443,-9.90937182596201e-05
1,lrvb,444,-0.000122285516742913
1,lrvb,445,-0.00144578123552214
1,lrvb,446,0.000836827578827746
1,lrvb,447,0.000502804622126219
1,lrvb,448,-0.000531707970575428
1,lrvb,449,0.00109510937334461
1,lrvb,450,0.000640166874218645
1,lrvb,451,-3.07917884367976e-05
1,lrvb,452,-0.00145093213066304
1,lrvb,453,-0.000842629591371963
1,lrvb,454,0.000491817815878418
1,lrvb,455,-0.0037045624950813
1,lrvb,456,-0.00229578739150433
1,lrvb,457,0.00413669038235958
1,lrvb,458,0.00316266870640207
1,lrvb,459,-0.0014309105783717
1,lrvb,460,0.000104394021479941
1,lrvb,461,-0.00319982590231355
1,lrvb,462,0.00165753375232401
1,lrvb,463,0.000638298443329816
1,lrvb,464,-0.000445471025234048
1,lrvb,465,0.00192764838800068
1,lrvb,466,0.00169087333277579
1,lrvb,467,-0.00427829767400499
1,lrvb,468,0.000604453221044747
1,lrvb,469,0.000931146437981832
1,lrvb,470,0.00097439888172613
1,lrvb,471,-0.004022216647285
1,lrvb,472,0.000662448715885398
1,lrvb,473,0.00105200930732822
1,lrvb,474,-0.000934236440019888
1,lrvb,475,0.00114699497833641
1,lrvb,476,0.0018414101017885
1,lrvb,477,-0.00467307815993581
1,lrvb,478,0.000960324443683805
1,lrvb,479,0.000106429559939155
1,lrvb,480,0.00323946460785991
1,lrvb,481,-0.00347111587115211
1,lrvb,482,0.000109798370926802
1,lrvb,483,-0.00270688576374584
1,lrvb,484,-0.00117058373222955
1,lrvb,485,-0.0020683911801107
1,lrvb,486,0.000898565682145781
1,lrvb,487,0.00126724955021869
1,lrvb,488,0.00207583606695393
1,lrvb,489,-0.00461726474347503
1,lrvb,490,0.00130380614839578
1,lrvb,491,-0.000299576351358471
1,lrvb,492,0.000767015064424473
1,lrvb,493,0.000341509640870523
1,lrvb,494,-0.00765746737622963
1,lrvb,495,0.000365242790522758
1,lrvb,496,0.00194366883956787
1,lrvb,497,0.00124723500811754
1,lrvb,498,-0.0022249319655095
1,lrvb,499,-0.000595340531158126
1,lrvb,500,0.00132385794216792
1,lrvb,501,0.00362503684780651
1,lrvb,502,-0.00632777915958004
1,lrvb,503,-0.000952580989688447
1,lrvb,504,0.00105948889243109
1,lrvb,505,-0.0037070722257501
1,lrvb,506,-0.00282743375025156
1,lrvb,507,0.000636012066052873
1,lrvb,508,0.000123668047439576
1,lrvb,509,-9.85954691853303e-05
1,lrvb,510,-0.00189660304583952
1,lrvb,511,-0.00282148397826662
1,lrvb,512,-0.00238176866968866
1,lrvb,513,-7.87327712180936e-05
1,lrvb,514,0.00119672851412483
1,lrvb,515,-0.000376469077466371
1,lrvb,516,-0.000300512505575449
1,lrvb,517,-0.000653926191909533
1,lrvb,518,-0.00249681296112563
1,lrvb,519,-0.000695194489093046
1,lrvb,520,-0.000512961991130048
1,lrvb,521,0.0030171815496293
1,lrvb,522,0.000488044964045186
1,lrvb,523,0.00291778767819
1,lrvb,524,-0.00341636004812426
1,lrvb,525,-0.0010439793980702
1,lrvb,526,-0.00315179597367012
1,lrvb,527,0.0014897693087876
1,lrvb,528,0.00100764261690848
1,lrvb,529,-0.00858576836480723
1,lrvb,530,-0.00320052656730203
1,lrvb,531,0.000901627766085473
1,lrvb,532,-0.00108306275574327
1,lrvb,533,0.00104917008296204
1,lrvb,534,0.000468503024585279
1,lrvb,535,0.000387690963117082
1,lrvb,536,-0.00160828716290191
1,lrvb,537,0.000841563597012262
1,lrvb,538,0.00074619871076119
1,lrvb,539,7.14999576060763e-05
1,lrvb,540,0.00229295997195243
1,lrvb,541,0.00098424972215349
1,lrvb,542,-0.00142107159609231
1,lrvb,543,-0.00178141635422005
1,lrvb,544,0.000895305682135989
1,lrvb,545,0.000490928475749736
1,lrvb,546,-0.00472931875597064
1,lrvb,547,0.00148866166438839
1,lrvb,548,0.000661925954010253
1,lrvb,549,0.00164103608844929
1,lrvb,550,-0.000537188374675786
1,lrvb,551,0.000475929327429338
1,lrvb,552,0.00220067996371718
1,lrvb,553,0.00291736413032555
1,lrvb,554,-0.00292914041238685
1,lrvb,555,-0.00341141776216199
1,lrvb,556,-0.000305592872794362
1,lrvb,557,-0.00155969867271957
1,lrvb,558,-0.00133034890591783
1,lrvb,559,0.000395511322651361
1,lrvb,560,0.000837212977289838
1,lrvb,561,-0.000720040325966744
1,lrvb,562,0.00149564519498973
1,lrvb,563,-0.00151794928010911
1,lrvb,564,-2.01706262596918e-05
1,lrvb,565,-0.00181541469356597
1,lrvb,566,0.00124521338988831
1,lrvb,567,1.78126319536634e-05
1,lrvb,568,-0.00185663829614026
1,lrvb,569,-0.000769072446859999
1,lrvb,570,-0.000545475251462769
1,lrvb,571,-0.0034146248120332
1,lrvb,572,-0.00337613182685805
1,lrvb,573,-0.00185838970353173
1,lrvb,574,-0.00336889829640712
1,lrvb,575,-0.00296529667548518
1,lrvb,576,-0.00577915078304518
1,lrvb,577,-0.00267597171301936
1,lrvb,578,-6.6663166417249e-05
1,lrvb,579,-0.00103321924085247
1,lrvb,580,-0.00315049303069531
1,lrvb,581,0.00244348295138884
1,lrvb,582,0.00232299709890815
1,lrvb,583,-0.00342565240994073
1,lrvb,584,0.000716411019820402
1,lrvb,585,-0.00165126089549854
1,lrvb,586,0.00127176786607614
1,lrvb,587,0.00158754424944674
1,lrvb,588,-0.0022754772222349
1,lrvb,589,0.00224830705746196
1,lrvb,590,-0.00511498305345122
1,lrvb,591,-0.00324144619198968
1,lrvb,592,0.000171241954155473
1,lrvb,593,-0.00186943111879059
1,lrvb,594,0.00212105465877791
1,lrvb,595,0.000590955435665841
1,lrvb,596,-0.000676078107602555
1,lrvb,597,0.000690384328653394
1,lrvb,598,0.00390460739814935
1,lrvb,599,-0.00108361822240366
1,lrvb,600,0.00030731575972421
1,lrvb,601,-0.00255446277825647
1,lrvb,602,0.00034998105834598
1,lrvb,603,0.000301934998919025
1,lrvb,604,0.000821253134350075
1,lrvb,605,0.00126047293868134
1,lrvb,606,0.000745328039631083
1,lrvb,607,0.000149777823480493
1,lrvb,608,-0.00115152130648032
1,lrvb,609,0.00158259923772995
1,lrvb,610,-0.0022939659294456
1,lrvb,611,0.000381187054178364
1,lrvb,612,-0.00433754093445518
1,lrvb,613,0.00176415072313443
1,lrvb,614,-0.001528577261134
1,lrvb,615,0.00174047498648935
1,lrvb,616,0.00144387395395044
1,lrvb,617,-0.00165349362015454
1,lrvb,618,-0.00202454987644222
1,lrvb,619,-0.00116120712202312
1,lrvb,620,0.00346729654564442
1,lrvb,621,-0.00147194921417283
1,lrvb,622,-0.000656655277023527
1,lrvb,623,0.000587861680958995
1,lrvb,624,-0.0015163261864409
1,lrvb,625,0.00123654506629355
1,lrvb,626,0.00199308399418037
1,lrvb,627,-0.00324968565471366
1,lrvb,628,-0.00725220120898509
1,lrvb,629,-0.000100919605617796
1,lrvb,630,-0.00309584578966812
1,lrvb,631,-0.00262073690080807
1,lrvb,632,0.000283087623080019
1,lrvb,633,0.000401119129247522
1,lrvb,634,-0.00307515492713212
1,lrvb,635,0.00041819212835519
1,lrvb,636,-0.00320905568608286
1,lrvb,637,0.000310794684184751
1,lrvb,638,0.00131486358926805
1,lrvb,639,0.00116093914661836
1,lrvb,640,0.000721213455964758
1,lrvb,641,0.00132825930983817
1,lrvb,642,-0.00370451675182571
1,lrvb,643,-0.00129882896139814
1,lrvb,644,-0.00108443364226665
1,lrvb,645,0.000212550683456277
1,lrvb,646,0.000284402508533497
1,lrvb,647,0.000304977319940303
1,lrvb,648,-0.00410182075507851
1,lrvb,649,-0.00168924480747517
1,lrvb,650,0.00456448678150816
1,lrvb,651,-0.000500587281985345
1,lrvb,652,0.000856351266188744
1,lrvb,653,0.000673432060919096
1,lrvb,654,1.13062404796083e-05
1,lrvb,655,0.00211773075562296
1,lrvb,656,0.000675862375056732
1,lrvb,657,0.00056204966873789
1,lrvb,658,-0.00342458749160701
1,lrvb,659,-0.0014935516193498
1,lrvb,660,-0.000841056888127286
1,lrvb,661,0.000895943965199101
1,lrvb,662,-0.00240485745806482
1,lrvb,663,0.00115118088685304
1,lrvb,664,0.000463890170544668
1,lrvb,665,0.000978864630355958
1,lrvb,666,-0.00277382748208142
1,lrvb,667,-0.00138164594385234
1,lrvb,668,0.000979403272215314
1,lrvb,669,-0.00247276631247367
1,lrvb,670,-0.000680629263345824
1,lrvb,671,-0.00268705881872284
1,lrvb,672,-0.000897136071775825
1,lrvb,673,5.34303513408837e-05
1,lrvb,674,-5.79724398438197e-06
1,lrvb,675,-0.00717545848007591
1,lrvb,676,0.00134356887900898
1,lrvb,677,0.000289280225298211
1,lrvb,678,0.00245170795674393
1,lrvb,679,-0.00232504791664935
1,lrvb,680,0.00298210157019419
1,lrvb,681,-0.00196952818797931
1,lrvb,682,0.00156074036481539
1,lrvb,683,0.00196508698898441
1,lrvb,684,-0.000938968987800257
1,lrvb,685,0.00163468914301744
1,lrvb,686,0.000238540250945078
1,lrvb,687,0.000439195321504368
1,lrvb,688,0.00121871511131205
1,lrvb,689,-0.00423333483034217
1,lrvb,690,-0.00341933263077131
1,lrvb,691,2.68786245522978e-05
1,lrvb,692,-0.00170608088976621
1,lrvb,693,0.000875082388407325
1,lrvb,694,0.000392686494464042
1,lrvb,695,0.00208717070388197
1,lrvb,696,-0.00043784694020721
1,lrvb,697,0.00232752148492067
1,lrvb,698,-0.00104874231016192
1,lrvb,699,-0.00117888196005098
1,lrvb,700,-0.003445384660276
1,lrvb,701,-0.000428778422088672
1,lrvb,702,-0.00116921733669782
1,lrvb,703,-0.00164864223830305
1,lrvb,704,-0.00169587103795999
1,lrvb,705,0.00230056696870231
1,lrvb,706,0.000457762109357333
1,lrvb,707,0.00185571188618253
1,lrvb,708,-0.000682201738086671
1,lrvb,709,0.0011250438101779
1,lrvb,710,0.000498130689406687
1,lrvb,711,-0.000369438458621639
1,lrvb,712,-0.000697601814536842
1,lrvb,713,0.00036768959693866
1,lrvb,714,0.00156924706178597
1,lrvb,715,-0.00369290376688234
1,lrvb,716,-0.000294987482027778
1,lrvb,717,0.000724614529620717
1,lrvb,718,0.000835969668041909
1,lrvb,719,-2.5311111968006e-05
1,lrvb,720,0.00134554731221697
1,lrvb,721,-0.000584734730044819
1,lrvb,722,-0.000109063262207707
1,lrvb,723,-0.000936623806574627
1,lrvb,724,0.00104574321973106
1,lrvb,725,-0.0058236824465282
1,lrvb,726,-0.000693701099469091
1,lrvb,727,-0.00175228955526188
1,lrvb,728,0.00115736166840966
1,lrvb,729,0.00180610737948067
1,lrvb,730,0.0004501974558853
1,lrvb,731,-0.00139759755505737
1,lrvb,732,0.000548796157485975
1,lrvb,733,2.16561178713568e-05
1,lrvb,734,-0.00338474480391609
1,lrvb,735,-0.0046602615574943
1,lrvb,736,-0.00130101427441758
1,lrvb,737,0.000174098890579001
1,lrvb,738,0.00107158210325876
1,lrvb,739,0.000262374104541528
1,lrvb,740,-0.00118943235349827
1,lrvb,741,0.000616093727247493
1,lrvb,742,-0.000943901308000126
1,lrvb,743,-0.000422249902517116
1,lrvb,744,-0.00574966431789564
1,lrvb,745,-0.000137706506143091
1,lrvb,746,-0.00491189373029118
1,lrvb,747,-0.000196869199092756
1,lrvb,748,-0.00154919899774847
1,lrvb,749,-7.30329481578286e-05
1,lrvb,750,-0.000528323620225966
1,lrvb,751,0.000954953065954171
